Order ID,Product ID,Qty
CA-2017-165841,OFF-SU-10000898,5
CA-2017-165841,TEC-PH-10002103,3
CA-2017-165904,OFF-AR-10003156,2
CA-2017-165904,TEC-PH-10000576,2
CA-2017-166093,OFF-AP-10001058,9
CA-2017-166093,OFF-BI-10000174,3
CA-2017-166093,OFF-BI-10004230,8
CA-2017-166093,OFF-EN-10003134,2
CA-2017-166093,OFF-PA-10003893,2
CA-2017-166093,OFF-ST-10001496,3
CA-2017-166093,TEC-PH-10002564,3
CA-2017-166128,OFF-AR-10001221,7
CA-2017-166128,TEC-AC-10001767,5
CA-2017-166142,FUR-TA-10004607,3
CA-2017-166142,OFF-BI-10004094,3
CA-2017-166184,FUR-CH-10003396,3
CA-2017-166184,OFF-EN-10004483,3
CA-2017-166184,TEC-PH-10002624,1
CA-2017-166198,FUR-FU-10004622,3
CA-2017-166296,OFF-PA-10004359,3
CA-2017-166317,OFF-PA-10004475,4
CA-2017-166317,TEC-AC-10004510,6
CA-2017-166317,TEC-PH-10001615,3
CA-2017-166415,OFF-FA-10004968,3
CA-2017-166436,FUR-CH-10000785,6
CA-2017-166436,OFF-PA-10001838,1
CA-2017-166499,OFF-AR-10002467,3
CA-2017-166576,OFF-ST-10002574,2
CA-2017-166695,FUR-FU-10002191,1
CA-2017-166695,TEC-MA-10003176,1
CA-2017-166709,TEC-CO-10004722,3
CA-2017-166835,OFF-ST-10002574,2
CA-2017-166849,FUR-FU-10004597,2
CA-2017-166856,OFF-BI-10002012,7
CA-2017-166856,TEC-AC-10004992,3
CA-2017-166898,OFF-PA-10002262,3
CA-2017-166898,TEC-PH-10002564,6
CA-2017-166919,TEC-PH-10001305,5
CA-2017-166926,FUR-BO-10002598,2
CA-2017-166926,OFF-PA-10001593,7
CA-2017-166933,OFF-FA-10002676,1
CA-2017-167003,FUR-TA-10001520,3
CA-2017-167017,OFF-SU-10001935,2
CA-2017-167080,OFF-AR-10001868,5
CA-2017-167094,FUR-CH-10000155,2
CA-2017-167094,OFF-PA-10003953,1
CA-2017-167094,TEC-AC-10003116,2
CA-2017-167101,OFF-PA-10000357,4
CA-2017-167101,TEC-AC-10001266,2
CA-2017-167150,OFF-BI-10001097,4
CA-2017-167150,OFF-BI-10001597,2
CA-2017-167227,OFF-AP-10001962,10
CA-2017-167227,OFF-PA-10001838,2
CA-2017-167381,FUR-BO-10001972,2
CA-2017-167381,OFF-LA-10000134,9
CA-2017-167395,OFF-AP-10001293,7
CA-2017-167395,TEC-PH-10004977,5
CA-2017-167542,OFF-LA-10004093,3
CA-2017-167549,FUR-TA-10004767,6
CA-2017-167626,OFF-PA-10003424,3
CA-2017-167626,TEC-AC-10004353,2
CA-2017-167640,OFF-AR-10003158,6
CA-2017-167640,OFF-LA-10004559,4
CA-2017-167640,OFF-PA-10001033,7
CA-2017-167640,TEC-PH-10001336,2
CA-2017-167661,OFF-BI-10001097,4
CA-2017-167661,OFF-BI-10002571,5
CA-2017-167661,OFF-PA-10002581,2
CA-2017-167668,OFF-LA-10004544,4
CA-2017-167703,OFF-ST-10001490,2
CA-2017-167752,OFF-AP-10000159,1
CA-2017-167752,OFF-AP-10002945,8
CA-2017-167871,OFF-SU-10001225,1
CA-2017-167899,FUR-FU-10004071,5
CA-2017-167899,OFF-AR-10001988,3
CA-2017-167913,OFF-LA-10002787,7
CA-2017-167913,OFF-ST-10000585,2
CA-2017-167941,FUR-FU-10004671,2
CA-2017-167941,OFF-AP-10002118,3
CA-2017-167941,OFF-BI-10002827,8
CA-2017-167941,OFF-PA-10001800,6
CA-2017-167941,OFF-ST-10000736,4
CA-2017-167976,OFF-SU-10004661,3
CA-2017-168102,OFF-ST-10001370,2
CA-2017-168109,TEC-AC-10002049,4
CA-2017-168109,TEC-AC-10003628,2
CA-2017-168109,TEC-MA-10001148,6
CA-2017-168109,TEC-PH-10000702,1
CA-2017-168123,OFF-BI-10001071,2
CA-2017-168123,OFF-BI-10001097,3
CA-2017-168123,OFF-FA-10002763,2
CA-2017-168123,OFF-ST-10000877,4
CA-2017-168172,OFF-SU-10002573,4
CA-2017-168179,OFF-PA-10001800,3
CA-2017-168193,FUR-FU-10002554,3
CA-2017-168228,OFF-AR-10000390,3
CA-2017-168228,OFF-AR-10001725,2
CA-2017-168228,OFF-AR-10003373,4
CA-2017-168389,FUR-CH-10000225,1
CA-2017-168389,FUR-TA-10004289,6
CA-2017-168389,OFF-AR-10001958,1
CA-2017-168389,TEC-PH-10003555,4
CA-2017-168396,FUR-FU-10000723,3
CA-2017-168396,OFF-LA-10001297,5
CA-2017-168403,OFF-AP-10003278,1
CA-2017-168403,OFF-PA-10002036,6
CA-2017-168641,FUR-BO-10000780,2
CA-2017-168641,OFF-AR-10003759,9
CA-2017-168641,OFF-EN-10003001,2
CA-2017-168641,OFF-PA-10001972,2
CA-2017-168655,OFF-BI-10002082,3
CA-2017-168655,TEC-AC-10002842,5
CA-2017-168739,FUR-FU-10003919,4
CA-2017-168837,FUR-FU-10001918,2
CA-2017-168858,OFF-AP-10003849,7
CA-2017-168858,OFF-EN-10001415,3
CA-2017-168900,OFF-BI-10003910,1
CA-2017-168942,OFF-ST-10004340,3
CA-2017-169005,OFF-AR-10000246,2
CA-2017-169054,FUR-FU-10001488,3
CA-2017-169124,FUR-FU-10001215,3
CA-2017-169264,OFF-AR-10000246,6
CA-2017-169264,OFF-LA-10001613,2
CA-2017-169285,OFF-PA-10004071,5
CA-2017-169285,OFF-PA-10004971,1
CA-2017-169327,FUR-FU-10004188,5
CA-2017-169327,OFF-AP-10001492,5
CA-2017-169327,OFF-BI-10004330,5
CA-2017-169362,TEC-AC-10001383,2
CA-2017-169404,OFF-BI-10004492,4
CA-2017-169404,OFF-PA-10001033,2
CA-2017-169411,FUR-FU-10001602,1
CA-2017-169439,FUR-FU-10000723,2
CA-2017-169439,OFF-AR-10001374,5
CA-2017-169474,OFF-AP-10003971,3
CA-2017-169607,OFF-PA-10000477,2
CA-2017-169691,OFF-LA-10002312,3
CA-2017-169691,OFF-PA-10003022,3
CA-2017-169810,OFF-LA-10003663,7
CA-2017-169817,OFF-BI-10004141,2
CA-2017-169859,FUR-FU-10004963,3
CA-2017-169859,OFF-BI-10000174,14
CA-2017-169859,OFF-EN-10000461,5
CA-2017-169894,OFF-ST-10000060,8
CA-2017-169901,TEC-PH-10002293,3
CA-2017-169929,OFF-ST-10002352,5
CA-2017-169978,FUR-CH-10002602,2
CA-2017-169978,OFF-BI-10001900,3
CA-2017-169999,OFF-BI-10004728,3
CA-2017-169999,OFF-ST-10001511,2
US-2014-100279,OFF-PA-10002259,2
US-2014-100853,OFF-AP-10000891,2
US-2014-100853,OFF-LA-10003148,4
US-2014-102071,TEC-AC-10000109,3
US-2014-102071,TEC-AC-10003441,4
US-2014-102631,FUR-FU-10003930,3
US-2014-102715,OFF-FA-10001332,3
US-2014-102715,OFF-PA-10000029,2
US-2014-102715,TEC-AC-10001874,7
US-2014-102715,TEC-AC-10002001,3
US-2014-103338,OFF-AR-10001770,3
US-2014-103905,OFF-BI-10001098,7
US-2014-103905,TEC-PH-10001552,4
US-2014-104759,OFF-BI-10002071,7
US-2014-104759,TEC-AC-10004901,2
US-2014-105137,TEC-MA-10002694,2
US-2014-105151,OFF-AR-10001231,5
US-2014-105767,OFF-AR-10001246,9
US-2014-105767,OFF-BI-10000848,2
US-2014-105767,TEC-PH-10003092,2
US-2014-106299,OFF-BI-10001758,5
US-2014-106299,OFF-ST-10002011,2
US-2014-106299,TEC-AC-10003237,2
US-2014-106334,FUR-CH-10004886,3
US-2014-106334,OFF-PA-10003657,3
US-2014-106992,TEC-MA-10000822,3
US-2014-106992,TEC-MA-10003353,7
US-2014-107405,OFF-ST-10002301,1
US-2014-107699,OFF-BI-10001249,9
US-2014-107993,OFF-AR-10003179,7
US-2014-109036,OFF-LA-10002043,3
US-2014-109162,FUR-CH-10002647,3
US-2014-109456,OFF-BI-10000136,3
US-2014-109456,TEC-AC-10003610,3
US-2014-110674,FUR-CH-10000225,2
US-2014-111171,OFF-BI-10002103,5
US-2014-111353,OFF-LA-10002762,2
US-2014-112200,OFF-BI-10002571,5
US-2014-112564,OFF-BI-10004876,3
US-2014-112795,OFF-PA-10001934,3
US-2014-112872,FUR-TA-10003238,1
US-2014-112872,OFF-ST-10002205,3
US-2014-112914,FUR-BO-10003272,2
US-2014-112914,OFF-BI-10002982,2
US-2014-112914,OFF-EN-10001509,2
US-2014-112914,OFF-PA-10003270,8
US-2014-112949,OFF-AP-10001005,6
US-2014-112949,OFF-AR-10003469,2
US-2014-112991,FUR-CH-10001708,3
US-2014-112991,OFF-PA-10000019,4
US-2014-112991,OFF-PA-10002222,4
US-2014-113124,OFF-ST-10001511,2
US-2014-114188,FUR-FU-10000076,7
US-2014-114188,OFF-AP-10000124,4
US-2014-114188,OFF-AR-10004511,9
US-2014-114377,FUR-CH-10004754,5
US-2014-115189,FUR-TA-10004575,3
US-2014-115189,TEC-PH-10002170,6
US-2014-115196,TEC-MA-10002073,2
US-2014-115413,OFF-AR-10003770,3
US-2014-115413,TEC-AC-10002800,3
US-2014-115987,OFF-BI-10001071,4
US-2014-117058,OFF-BI-10004139,6
US-2014-117135,FUR-FU-10004071,1
US-2014-117135,OFF-ST-10002444,3
US-2014-117135,TEC-PH-10002033,1
US-2014-117163,FUR-TA-10003469,3
US-2014-117163,OFF-AR-10003179,4
US-2014-117163,OFF-ST-10003692,1
US-2014-117170,OFF-PA-10000682,1
US-2014-117170,TEC-AC-10001109,2
US-2014-117744,FUR-FU-10001588,5
US-2014-117744,FUR-FU-10002759,5
US-2014-117744,OFF-AR-10000940,7
US-2014-117968,FUR-CH-10002335,5
US-2014-117968,OFF-AP-10002765,3
US-2014-117968,OFF-AR-10004165,2
US-2014-118486,FUR-TA-10001039,3
US-2014-118486,OFF-SU-10004498,1
US-2014-118486,TEC-AC-10004659,2
US-2014-118997,FUR-TA-10001086,8
US-2014-119081,FUR-FU-10003464,2
US-2014-119081,OFF-SU-10000157,3
US-2014-119081,TEC-AC-10001542,5
US-2014-119137,OFF-AR-10000658,1
US-2014-119137,OFF-BI-10001982,5
US-2014-119137,TEC-AC-10002076,10
US-2014-119137,TEC-AC-10003911,8
US-2014-120175,OFF-EN-10003862,6
US-2014-120236,OFF-BI-10004099,5
US-2014-120313,TEC-PH-10003092,2
US-2014-120740,FUR-FU-10004091,4
US-2014-120740,OFF-AP-10000240,2
US-2014-121566,OFF-AR-10001026,3
US-2014-121566,OFF-BI-10004528,1
US-2014-121734,OFF-BI-10004817,1
US-2014-122021,FUR-CH-10003761,2
US-2014-122021,OFF-PA-10002230,2
US-2014-122959,OFF-BI-10003650,2
US-2014-123183,FUR-BO-10000362,6
US-2014-123183,OFF-BI-10002429,7
US-2014-123183,OFF-LA-10001569,2
US-2014-123183,OFF-LA-10002787,6
US-2014-123519,FUR-TA-10002645,1
US-2014-123519,OFF-AR-10003829,1
US-2014-123519,TEC-AC-10003033,1
US-2014-124625,TEC-AC-10003280,3
US-2014-125521,FUR-CH-10003379,4
US-2014-126340,TEC-PH-10004447,3
US-2014-126571,OFF-EN-10002230,3
US-2014-126571,OFF-ST-10003816,2
US-2014-127635,FUR-FU-10000550,5
US-2014-127635,OFF-BI-10001721,2
US-2014-127978,FUR-BO-10001972,5
US-2014-127978,OFF-LA-10000305,3
US-2014-127978,OFF-ST-10002486,8
US-2014-128685,OFF-BI-10004140,2
US-2014-130358,OFF-AR-10002766,9
US-2014-130358,OFF-SU-10002522,1
US-2014-130379,FUR-FU-10002553,2
US-2014-130379,OFF-AP-10001394,2
US-2014-131275,OFF-ST-10000078,7
US-2014-131275,TEC-MA-10001148,4
US-2014-131870,FUR-FU-10002501,6
US-2014-131870,OFF-AR-10000634,9
US-2014-131982,OFF-BI-10004224,2
US-2014-132745,OFF-FA-10000254,1
US-2014-133130,FUR-CH-10002602,5
US-2014-133130,OFF-PA-10000675,2
US-2014-133949,TEC-PH-10004908,7
US-2014-134054,OFF-AR-10000937,7
US-2014-134187,OFF-AR-10000940,1
US-2014-134614,FUR-TA-10004534,6
US-2014-134712,OFF-FA-10003112,2
US-2014-134733,FUR-BO-10002916,3
US-2014-134733,TEC-PH-10002726,2
US-2014-134971,OFF-BI-10003982,3
US-2014-135881,OFF-AP-10002118,1
US-2014-135881,OFF-BI-10000829,5
US-2014-135881,OFF-SU-10003002,2
US-2014-135972,TEC-CO-10002313,3
US-2014-135972,TEC-PH-10003012,2
US-2014-137155,FUR-FU-10003142,6
US-2014-137155,OFF-AP-10002518,3
US-2014-137155,OFF-PA-10000806,3
US-2014-137680,OFF-PA-10000069,3
US-2014-137680,OFF-PA-10000174,4
US-2014-137869,FUR-TA-10003954,4
US-2014-137869,OFF-EN-10001509,3
US-2014-138247,FUR-FU-10002554,1
US-2014-138247,OFF-AP-10000828,2
US-2014-138247,OFF-ST-10002301,1
US-2014-138247,TEC-AC-10004708,3
US-2014-138247,TEC-PH-10000213,7
US-2014-138247,TEC-PH-10001530,3
US-2014-138758,FUR-CH-10002880,2
US-2014-138758,FUR-FU-10003039,2
US-2014-138828,OFF-AR-10000658,5
US-2014-138828,OFF-PA-10000349,3
US-2014-138835,OFF-BI-10003314,2
US-2014-139500,FUR-CH-10002017,2
US-2014-139640,OFF-AR-10002240,4
US-2014-139640,OFF-PA-10000304,5
US-2014-140116,OFF-AR-10001044,4
US-2014-140116,OFF-ST-10000078,3
US-2014-140452,FUR-FU-10002088,3
US-2014-140452,FUR-TA-10004086,5
US-2014-140452,OFF-AP-10004036,4
US-2014-140452,OFF-BI-10004965,2
US-2014-140452,OFF-ST-10002485,2
US-2014-140452,TEC-PH-10000307,4
US-2014-140914,FUR-CH-10003379,4
US-2014-140914,FUR-FU-10000175,2
US-2014-141215,FUR-CH-10003379,4
US-2014-141215,FUR-TA-10001520,2
US-2014-141215,OFF-BI-10002706,3
US-2014-141257,FUR-CH-10002758,3
US-2014-143231,FUR-FU-10002501,5
US-2014-143231,TEC-AC-10000358,3
US-2014-143287,OFF-PA-10001776,5
US-2014-143287,OFF-PA-10004039,4
US-2014-143287,OFF-SU-10001574,2
US-2014-143581,OFF-ST-10000991,3
US-2014-143707,TEC-PH-10003655,3
US-2014-143721,FUR-CH-10001973,2
US-2014-144078,FUR-CH-10002335,4
US-2014-144078,OFF-AR-10004707,3
US-2014-144078,TEC-PH-10001580,5
US-2014-146353,OFF-BI-10003476,4
US-2014-146353,OFF-ST-10001469,5
US-2014-147606,FUR-FU-10003194,5
US-2014-147627,FUR-CH-10002331,3
US-2014-147627,FUR-FU-10003194,4
US-2014-147627,OFF-AR-10002375,7
US-2014-147627,OFF-AR-10003811,3
US-2014-147627,OFF-EN-10001539,3
US-2014-147627,TEC-PH-10001061,7
US-2014-147648,OFF-PA-10001033,2
US-2014-147704,OFF-BI-10001634,4
US-2014-147704,OFF-EN-10004483,5
US-2014-147704,OFF-PA-10003270,6
US-2014-147704,OFF-ST-10000675,5
US-2014-147774,OFF-BI-10003091,1
US-2014-148194,FUR-FU-10001852,7
US-2014-148194,OFF-AP-10000696,4
US-2014-148838,FUR-TA-10001950,4
US-2014-148838,FUR-TA-10003473,7
US-2014-148838,FUR-TA-10004175,3
US-2014-148838,OFF-PA-10000919,4
US-2014-148838,OFF-PA-10002960,7
US-2014-149034,TEC-AC-10003023,1
US-2014-150119,FUR-FU-10002191,4
US-2014-150119,OFF-BI-10000145,8
US-2014-150126,OFF-PA-10002709,11
US-2014-150434,FUR-TA-10004152,1
US-2014-150434,OFF-BI-10002160,1
US-2014-150434,OFF-BI-10003694,2
US-2014-150434,TEC-PH-10000895,2
US-2014-150532,OFF-ST-10000760,5
US-2014-150574,OFF-BI-10000773,2
US-2014-150574,TEC-AC-10002600,5
US-2014-150924,OFF-BI-10004040,5
US-2014-151015,OFF-BI-10000343,3
US-2014-151015,OFF-PA-10001184,4
US-2014-151015,OFF-PA-10002581,13
US-2014-151925,FUR-CH-10002961,2
US-2014-152030,FUR-CH-10004063,3
US-2014-152723,OFF-BI-10003460,1
US-2014-154655,OFF-SU-10000898,2
US-2014-154879,OFF-AR-10001897,6
US-2014-155502,FUR-FU-10001847,3
US-2014-155502,FUR-FU-10004587,3
US-2014-155502,OFF-PA-10000380,2
US-2014-155502,OFF-PA-10003072,3
US-2014-155502,OFF-ST-10004337,8
US-2014-155502,TEC-PH-10002103,2
US-2014-155502,TEC-PH-10004833,13
US-2014-155544,FUR-CH-10000422,3
US-2014-155544,FUR-FU-10001473,3
US-2014-155544,OFF-LA-10004544,5
US-2014-155817,OFF-AR-10002335,3
US-2014-155817,OFF-ST-10000532,2
US-2014-155894,OFF-ST-10004804,3
US-2014-156216,OFF-BI-10001679,7
US-2014-156559,FUR-BO-10000711,9
US-2014-157021,OFF-BI-10000042,4
US-2014-157021,OFF-LA-10002312,2
US-2014-157070,OFF-AP-10004859,5
US-2014-157070,OFF-BI-10001765,4
US-2014-157231,OFF-BI-10002852,7
US-2014-157385,FUR-CH-10000595,2
US-2014-157385,FUR-CH-10000863,5
US-2014-157385,OFF-EN-10003160,3
US-2014-157385,TEC-AC-10003280,1
US-2014-157406,OFF-AR-10002221,3
US-2014-157406,OFF-PA-10003543,2
US-2014-157847,OFF-PA-10001593,7
US-2014-157847,OFF-PA-10002986,5
US-2014-158057,OFF-BI-10002735,5
US-2014-158057,OFF-BI-10004410,4
US-2014-158365,OFF-PA-10000289,5
US-2014-158400,OFF-BI-10002353,4
US-2014-158638,OFF-BI-10003712,4
US-2014-159611,FUR-FU-10004904,3
US-2014-159611,OFF-ST-10002790,2
US-2014-159618,FUR-BO-10004467,1
US-2014-159618,OFF-PA-10004100,7
US-2014-159618,OFF-SU-10000432,6
US-2014-159618,TEC-AC-10003832,3
US-2014-159926,FUR-FU-10001473,3
US-2014-159926,OFF-BI-10003656,1
US-2014-159926,OFF-BI-10004656,3
US-2014-159926,OFF-ST-10003656,1
US-2014-159926,TEC-PH-10001128,6
US-2014-160444,OFF-ST-10000563,11
US-2014-160444,OFF-ST-10001522,3
US-2014-160780,OFF-BI-10001116,7
US-2014-160780,OFF-BI-10002931,2
US-2014-161305,OFF-BI-10002794,3
US-2014-161305,OFF-EN-10000461,2
US-2014-161613,FUR-CH-10003746,3
US-2014-163146,TEC-AC-10002217,3
US-2014-163797,OFF-FA-10001883,8
US-2014-164406,FUR-CH-10003833,4
US-2014-164406,OFF-AP-10003287,3
US-2014-164406,OFF-BI-10002309,4
US-2014-164406,OFF-BI-10003638,3
US-2014-164406,OFF-PA-10000167,3
US-2014-164616,OFF-BI-10001718,4
US-2014-164616,OFF-SU-10004768,2
US-2014-164644,OFF-ST-10003123,1
US-2014-164763,OFF-AP-10003971,3
US-2014-164763,OFF-BI-10000309,2
US-2014-164763,OFF-BI-10000605,3
US-2014-164763,OFF-PA-10003063,4
US-2014-164763,OFF-PA-10003349,2
US-2014-165589,FUR-FU-10002396,5
US-2014-165659,FUR-FU-10001935,6
US-2014-165659,TEC-PH-10002563,7
US-2014-165862,FUR-TA-10002855,3
US-2014-166310,FUR-FU-10001546,2
US-2014-166828,OFF-PA-10001846,2
US-2014-167262,TEC-PH-10000486,8
US-2014-167633,OFF-PA-10004888,3
US-2014-167738,FUR-CH-10001146,6
US-2014-167738,OFF-ST-10003306,1
US-2014-168501,OFF-EN-10001509,1
US-2014-168501,TEC-PH-10004922,5
US-2014-169390,OFF-ST-10001558,4
US-2014-169789,OFF-BI-10004600,5
US-2015-100069,TEC-PH-10004667,2
US-2015-100377,TEC-CO-10001046,5
US-2015-100531,FUR-FU-10003849,3
US-2015-100531,OFF-BI-10001670,2
US-2015-101399,FUR-FU-10002918,7
US-2015-101511,FUR-CH-10004698,7
US-2015-101511,OFF-SU-10002189,5
US-2015-103471,OFF-AR-10003405,3
US-2015-103996,FUR-FU-10004586,3
US-2015-103996,OFF-PA-10001609,3
US-2015-103996,OFF-PA-10001736,6
US-2015-103996,TEC-AC-10003116,3
US-2015-104185,OFF-ST-10001526,1
US-2015-104430,OFF-BI-10000301,4
US-2015-105676,FUR-FU-10004270,4
US-2015-106495,TEC-AC-10002718,1
US-2015-106873,OFF-AR-10003179,2
US-2015-106873,TEC-AC-10002345,2
US-2015-107349,OFF-BI-10001765,6
US-2015-107944,OFF-PA-10000659,11
US-2015-107944,TEC-AC-10000736,3
US-2015-108966,FUR-TA-10000577,5
US-2015-108966,OFF-ST-10000760,2
US-2015-109015,OFF-AP-10001962,1
US-2015-109015,TEC-PH-10002922,2
US-2015-110163,OFF-AR-10001683,1
US-2015-110261,TEC-PH-10001750,3
US-2015-110569,OFF-AP-10004708,4
US-2015-110569,OFF-BI-10001036,7
US-2015-111927,FUR-FU-10004017,3
US-2015-111927,OFF-BI-10002571,2
US-2015-112508,OFF-AP-10002287,2
US-2015-113327,OFF-EN-10004459,2
US-2015-113327,OFF-PA-10003134,4
US-2015-113327,TEC-AC-10003628,7
US-2015-113593,OFF-ST-10000532,3
US-2015-114741,OFF-PA-10000048,1
US-2015-114741,OFF-ST-10000078,5
US-2015-114839,FUR-CH-10004086,2
US-2015-115238,FUR-FU-10001025,5
US-2015-115238,FUR-FU-10002445,1
US-2015-115238,FUR-FU-10002960,5
US-2015-115238,OFF-PA-10002689,1
US-2015-115238,TEC-PH-10001300,10
US-2015-115343,OFF-SU-10000898,5
US-2015-115343,TEC-AC-10003832,3
US-2015-116981,OFF-AP-10000595,3
US-2015-116981,OFF-ST-10002615,7
US-2015-117184,OFF-PA-10002250,3
US-2015-117492,OFF-AP-10001492,9
US-2015-118766,OFF-BI-10002813,10
US-2015-118766,OFF-EN-10001415,1
US-2015-118906,OFF-ST-10002406,6
US-2015-118983,OFF-AP-10002311,5
US-2015-118983,OFF-BI-10000756,3
US-2015-119312,OFF-ST-10000943,14
US-2015-120161,OFF-ST-10001809,9
US-2015-120502,FUR-FU-10004973,2
US-2015-120502,OFF-AP-10004980,2
US-2015-120502,TEC-PH-10003645,2
US-2015-120572,OFF-BI-10001098,2
US-2015-120712,OFF-ST-10000107,4
US-2015-120957,OFF-PA-10003953,2
US-2015-122140,OFF-AP-10001242,2
US-2015-122140,TEC-AC-10003038,7
US-2015-122140,TEC-AC-10003289,3
US-2015-122784,FUR-BO-10002545,5
US-2015-122784,FUR-BO-10004690,4
US-2015-122784,OFF-BI-10000546,5
US-2015-122784,TEC-PH-10001557,2
US-2015-122910,TEC-PH-10000441,2
US-2015-123218,FUR-BO-10003966,3
US-2015-123218,TEC-AC-10000736,4
US-2015-123218,TEC-PH-10001061,2
US-2015-123918,FUR-FU-10004952,6
US-2015-123918,OFF-PA-10003001,1
US-2015-123960,FUR-FU-10004666,2
US-2015-123960,OFF-AR-10003582,2
US-2015-123960,OFF-BI-10002799,7
US-2015-123960,OFF-PA-10004451,5
US-2015-123960,TEC-AC-10003038,6
US-2015-124219,OFF-BI-10002215,4
US-2015-125374,FUR-CH-10003396,2
US-2015-126214,FUR-TA-10003748,13
US-2015-126214,TEC-AC-10003198,1
US-2015-126235,FUR-FU-10000719,2
US-2015-126753,FUR-FU-10001488,3
US-2015-126753,OFF-BI-10003727,3
US-2015-126753,OFF-BI-10003981,2
US-2015-126753,OFF-PA-10000130,3
US-2015-126753,OFF-PA-10002787,2
US-2015-126753,TEC-PH-10003580,4
US-2015-126977,FUR-BO-10002213,5
US-2015-126977,FUR-CH-10001973,2
US-2015-126977,OFF-LA-10002762,7
US-2015-126977,OFF-PA-10004071,2
US-2015-126977,OFF-ST-10000617,5
US-2015-126977,OFF-ST-10003058,4
US-2015-126977,TEC-AC-10003033,2
US-2015-126977,TEC-PH-10000169,4
US-2015-126977,TEC-PH-10002170,3
US-2015-127040,FUR-FU-10002878,4
US-2015-127040,OFF-PA-10001184,7
US-2015-127040,OFF-PA-10004255,1
US-2015-127040,TEC-AC-10002637,9
US-2015-128090,OFF-AR-10002255,1
US-2015-128090,OFF-LA-10000452,2
US-2015-128090,OFF-PA-10001878,8
US-2015-128090,TEC-PH-10002624,5
US-2015-128587,FUR-FU-10003026,2
US-2015-128587,TEC-CO-10003763,7
US-2015-129007,FUR-CH-10000155,3
US-2015-129007,FUR-FU-10002379,5
US-2015-129007,FUR-FU-10004018,3
US-2015-129007,FUR-FU-10004973,7
US-2015-129007,OFF-BI-10001628,3
US-2015-129007,OFF-PA-10000994,2
US-2015-129553,TEC-PH-10004897,3
US-2015-129637,FUR-FU-10000965,2
US-2015-129637,OFF-AR-10003829,5
US-2015-129637,OFF-ST-10003716,1
US-2015-130491,OFF-AR-10001149,2
US-2015-130491,OFF-FA-10000134,1
US-2015-130491,OFF-PA-10000791,2
US-2015-130512,OFF-BI-10004519,2
US-2015-130512,OFF-PA-10003625,2
US-2015-130512,OFF-ST-10002574,6
US-2015-130512,OFF-SU-10001935,2
US-2015-130512,TEC-AC-10000290,4
US-2015-130519,FUR-FU-10002268,4
US-2015-130519,FUR-FU-10003394,1
US-2015-130519,OFF-PA-10001937,3
US-2015-130519,OFF-ST-10001321,2
US-2015-131359,FUR-FU-10003026,4
US-2015-131359,TEC-CO-10001571,1
US-2015-131359,TEC-MA-10000597,2
US-2015-131359,TEC-PH-10004531,5
US-2015-131842,FUR-CH-10004477,2
US-2015-132836,OFF-BI-10004224,6
US-2015-132836,OFF-LA-10004178,7
US-2015-132836,TEC-PH-10001300,2
US-2015-134026,FUR-CH-10000513,8
US-2015-134026,FUR-FU-10003708,2
US-2015-134026,OFF-ST-10004123,1
US-2015-134271,OFF-LA-10004093,3
US-2015-134558,FUR-TA-10003473,4
US-2015-134558,OFF-PA-10001184,5
US-2015-134558,TEC-AC-10004145,9
US-2015-136259,OFF-SU-10004661,4
US-2015-136427,TEC-PH-10002070,7
US-2015-136476,OFF-BI-10003650,1
US-2015-136749,FUR-FU-10000747,6
US-2015-136749,OFF-BI-10004492,5
US-2015-136987,OFF-PA-10003127,2
US-2015-136987,TEC-CO-10001943,4
US-2015-137008,OFF-EN-10002500,4
US-2015-137008,OFF-PA-10001295,5
US-2015-137008,TEC-AC-10000892,1
US-2015-137533,OFF-PA-10003441,4
US-2015-137960,TEC-AC-10002253,1
US-2015-138093,FUR-CH-10000785,3
US-2015-138093,OFF-AR-10000817,9
US-2015-138093,OFF-PA-10000143,5
US-2015-138093,OFF-PA-10001509,5
US-2015-138093,TEC-PH-10004667,1
US-2015-138121,FUR-CH-10003817,9
US-2015-138121,FUR-CH-10003846,3
US-2015-138121,FUR-CH-10004875,2
US-2015-138121,OFF-BI-10000320,4
US-2015-138303,OFF-EN-10001335,6
US-2015-138303,OFF-ST-10004963,3
US-2015-138303,OFF-SU-10002881,1
US-2015-138919,FUR-TA-10004154,2
US-2015-139675,FUR-CH-10004063,4
US-2015-139675,FUR-FU-10001979,8
US-2015-139759,FUR-CH-10002774,1
US-2015-139759,OFF-AP-10002765,4
US-2015-140200,FUR-TA-10002356,3
US-2015-140851,OFF-PA-10000019,6
US-2015-141453,OFF-BI-10000301,3
US-2015-141684,OFF-PA-10002870,4
US-2015-142020,FUR-FU-10000672,3
US-2015-142020,OFF-PA-10004569,4
US-2015-142811,TEC-PH-10003095,5
US-2015-144771,FUR-FU-10000629,1
US-2015-144771,TEC-AC-10002323,3
US-2015-145121,OFF-BI-10001078,5
US-2015-145422,FUR-BO-10002213,3
US-2015-145436,FUR-CH-10004477,8
US-2015-145436,FUR-CH-10004860,2
US-2015-146745,FUR-CH-10002372,2
US-2015-146745,OFF-BI-10003274,2
US-2015-147242,FUR-BO-10004695,2
US-2015-147242,OFF-AP-10003842,2
US-2015-147662,OFF-AR-10004999,3
US-2015-147662,OFF-BI-10001658,2
US-2015-147662,OFF-BI-10002160,2
US-2015-147662,TEC-AC-10003280,3
